1343137016000;6440.03;
1343137017000;6440.0;
1343137018000;6439.89;
1343137019000;6439.89;
1343137020000;6439.89;
1343137021000;6440.66;
1343137022000;6440.77;
1343137023000;6440.88;
1343137024000;6440.99;
1343137025000;6441.04;
1343137026000;6440.94;
1343137027000;6440.93;
1343137028000;6441.15;
1343137029000;6441.17;
1343137030000;6441.16;
1343137031000;6441.06;
1343137032000;6441.06;
1343137033000;6441.24;
1343137034000;6441.24;
1343137035000;6441.21;
1343137036000;6440.87;
1343137037000;6440.81;
1343137038000;6440.88;
1343137039000;6440.93;
1343137040000;6440.64;
1343137041000;6440.73;
1343137042000;6440.23;
1343137043000;6440.02;
1343137044000;6439.86;
1343137045000;6439.71;
